event_name,page_url,header,agent,region,time,date,anonymous_id,itinerary_id,mongo_id,user_id
Page Viewed,https://pickyourtrail.com/packages/beauty-overloaded-a-5-day-europe-itinerary,pickyourtrail,"Mozilla/5.0 (Linux; Android 7.1.1; H3311) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:52:49 AM,23/03/23,6895b025-3865-41cf-a506-dd81b9eb3fb4,,,
Page Viewed,https://pickyourtrail.com/packages-from-chennai/maldives,Maldives Tour Package from Chennai | Book Chennai to Maldives Honeymoon Trip,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:42 AM,23/03/23,59c9de8e-389a-41ab-9e19-15699ee554d7,,641b9bef5c89210001c1cf3b,9444679477
Page Viewed,https://pickyourtrail.com/packages/rejuvenating-bali-couple-packages-from-rajkot,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,5:52:41 AM,23/03/23,c0a4b7d0-273f-4ce8-b81b-f8ee153a3fad,,,
Page Viewed,https://pickyourtrail.com/ae/packages/fun-13-nights-prague-budapest-croatia-packages,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:52:39 AM,23/03/23,f8ace1c0-15e9-4423-bfa6-0e34efecf887,,,
Page Viewed,https://pickyourtrail.com/packages-from-delhi/dubai,Dubai Packages from Delhi | Book A Dubai Tour from Delhi,"Mozilla/5.0 (Linux; Android 11; vivo 1904) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",,5:52:31 AM,23/03/23,56041078-616b-486e-9ee9-8dcaa53c76a2,,,
Page Viewed,https://pickyourtrail.com/packages-from-chennai/maldives?m=pl-gcm&itineraryId=61b81f73443ed50001fd8cfe&n=3&rc=mle&name=Charming+3+Nights+Maldives+Package+From+Chennai&rn=Maldives,Maldives Tour Package from Chennai | Book Chennai to Maldives Honeymoon Trip,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:29 AM,23/03/23,59c9de8e-389a-41ab-9e19-15699ee554d7,,641b9bef5c89210001c1cf3b,9444679477
vacation card selected,https://pickyourtrail.com/packages-from-chennai/maldives,Maldives Tour Package from Chennai | Book Chennai to Maldives Honeymoon Trip,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:28 AM,23/03/23,59c9de8e-389a-41ab-9e19-15699ee554d7,,641b9bef5c89210001c1cf3b,9444679477
Page Viewed,https://pickyourtrail.com/packages/joyful-7-nights-austria-tour-package-from-delhi,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:52:22 AM,23/03/23,e3fab42b-6c28-42b2-bdbc-a9ce73d89b37,,,
Page Viewed,https://pickyourtrail.com/packages-from-chennai/maldives,Maldives Tour Package from Chennai | Book Chennai to Maldives Honeymoon Trip,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:18 AM,23/03/23,59c9de8e-389a-41ab-9e19-15699ee554d7,,641b9bef5c89210001c1cf3b,9444679477
Inclusions Modified,https://pickyourtrail.com/customize/tha/inclusions/641b9b3a5c89210001c1cf28,4 nights to Phuket 641b9b3a5c89210001c1cf28 | Book Now,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:52:12 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/packages-from-delhi/dubai?m=pl-gcm&itineraryId=6260b4e49b4efe0001588f65&n=6&rc=dxb&name=Lovely+6+Nights+Dubai+Honeymoon+Packages+from+Delhi+with+airfare&rn=Dubai,Dubai Packages from Delhi | Book A Dubai Tour from Delhi,"Mozilla/5.0 (Linux; Android 11; vivo 1904) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",,5:52:09 AM,23/03/23,56041078-616b-486e-9ee9-8dcaa53c76a2,,,
Page Viewed,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers/get-cost/60145b847f41c10001f48cf8,Customise & Book Now Relaxing 7 day Switzerland itinerary for the Honeymoon travellers,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:52:09 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
Tooltip Closed,https://pickyourtrail.com/us/packages/an-epic-15-day-italy-itinerary-for-the-wanderers,Plan an Itinerary to An epic 15 day Italy itinerary for the wanderers,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:08 AM,23/03/23,0cba6ab9-f70b-44f5-9a63-46bc07e1c540,,,
Page Viewed,https://pickyourtrail.com/vacations/australia?m=pl-gcm&itineraryId=627fef00b409fe00015faef4&n=22&rc=aus&name=22+nights+23+days+Melbourne+Cairns+Sydney+Australia+adventure+Family+Tour&rn=Australia,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,5:52:06 AM,23/03/23,89d95cce-2d4b-48a0-b2ff-79255203a6a5,,,
vacation card selected,https://pickyourtrail.com/packages-from-delhi/dubai,Dubai Packages from Delhi | Book A Dubai Tour from Delhi,"Mozilla/5.0 (Linux; Android 11; vivo 1904) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",,5:52:05 AM,23/03/23,56041078-616b-486e-9ee9-8dcaa53c76a2,,,
Page Viewed,https://pickyourtrail.com/vacations/australia,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,5:52:05 AM,23/03/23,89d95cce-2d4b-48a0-b2ff-79255203a6a5,,,
Page Viewed,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers,Customise & Book Now Relaxing 7 day Switzerland itinerary for the Honeymoon travellers,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:52:04 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
Page Viewed,https://pickyourtrail.com/us/packages/an-epic-15-day-italy-itinerary-for-the-wanderers,pickyourtrail,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:52:02 AM,23/03/23,0cba6ab9-f70b-44f5-9a63-46bc07e1c540,,,
Page Viewed,https://pickyourtrail.com/vacations/australia?m=pl-gcm&itineraryId=62f11b59ad17800001890614&n=4&rc=aus&name=Relaxing+Australia+Honeymoon+Tour+Package&rn=Australia,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,5:52:01 AM,23/03/23,89d95cce-2d4b-48a0-b2ff-79255203a6a5,,,
vacation card selected,https://pickyourtrail.com/vacations/australia,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,5:52:00 AM,23/03/23,89d95cce-2d4b-48a0-b2ff-79255203a6a5,,,
Page Viewed,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers,Customise & Book Now Relaxing 7 day Switzerland itinerary for the Honeymoon travellers,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:51:50 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
Inclusion Expand Collapse Activities,https://pickyourtrail.com/customize/tha/inclusions/641b9b3a5c89210001c1cf28,4 nights to Phuket 641b9b3a5c89210001c1cf28 | Book Now,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:51:49 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/packages/charming-koh-samui-trip-packages-from-mumbai,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,5:51:46 AM,23/03/23,4971d6e7-ecfb-4046-915f-4c4fc678ec15,,,
Page Viewed,https://pickyourtrail.com/ae/packages/a-6-day-glasgow-and-london-itinerary-for-a-peaceful-vacation,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,5:51:34 AM,23/03/23,db7ef6f7-0ec9-4a48-af6a-e44eac06457a,,,
Page Viewed,https://pickyourtrail.com/packages/6-days-travel-package-from-delhi-to-new-zealand,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:51:28 AM,23/03/23,b9f3ff5f-c93f-420f-a956-01c3bd8b62ff,,,
Page Viewed,https://pickyourtrail.com/packages-from-delhi/dubai,Dubai Packages from Delhi | Book A Dubai Tour from Delhi,"Mozilla/5.0 (Linux; Android 11; vivo 1904) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",,5:51:20 AM,23/03/23,56041078-616b-486e-9ee9-8dcaa53c76a2,,,
Page Viewed,https://pickyourtrail.com/vacations/australia?utm_source=google&utm_medium=cpc&utm_campaign=Google_Australia_Performance_Max&utm_keyword=&utm_content=18037055649&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRoVIvADEh1olZIR7HjBO3vif3HJh03xRVKhu3gWehDbtJuhyG0zp8BoCwfIQAvD_BwE,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; Android 11; CPH1911) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",,5:51:10 AM,23/03/23,e02d54eb-a221-4311-a92e-7ae5c6ebaf9f,,,
Page Viewed,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers/get-cost/60145b847f41c10001f48cf8,Customise & Book Now Relaxing 7 day Switzerland itinerary for the Honeymoon travellers,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:51:09 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
uncosted_page_flights clicked,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers/get-cost/60145b847f41c10001f48cf8,Customise & Book Now Relaxing 7 day Switzerland itinerary for the Honeymoon travellers,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:51:09 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
Page Viewed,https://pickyourtrail.com/vacations/australia,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 11; en-in; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,5:51:05 AM,23/03/23,89d95cce-2d4b-48a0-b2ff-79255203a6a5,,,
Page Viewed,https://pickyourtrail.com/packages/oblu-xperience-ailafushi-maldives-package-from-siliguri,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:50:42 AM,23/03/23,03dceb72-cf36-45e7-b2dc-ca19fb709d46,,,
Costing Updated,https://pickyourtrail.com/customize/tha/inclusions/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:50:35 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Itinerary Created,https://pickyourtrail.com/customize/tha/inclusions/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:50:34 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/customize/tha/inclusions/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:50:33 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Costing Updated,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",SEA,5:50:33 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,641b9b3a5c89210001c1cf28,641b9b395c89210001c1cf24,8289944188
Itinerary Created,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:50:32 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b9b3a5c89210001c1cf28,pickyourtrail,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:50:30 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/ae/packages/amazing-united-arab-emirates-family-tour,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:50:27 AM,23/03/23,6d046600-cd3f-436d-9479-de1604e78c73,,,
Page Viewed,https://pickyourtrail.com/packages/thailand,"Thailand Packages | Thailand Tour Package From ₹13,999*","Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:50:20 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
voucher_header_view_voucher_click,,,,,5:50:15 AM,23/03/23,da8a31ce-4e05-4323-a8f9-6392761acfd3,,62e2436d80f946000129afce,9943324060
Bookings,,,,,5:50:12 AM,23/03/23,da8a31ce-4e05-4323-a8f9-6392761acfd3,,62e2436d80f946000129afce,9943324060
Page Viewed,https://pickyourtrail.com/packages/incredible-13-nights-greece-holiday-packages-from-chennai,pickyourtrail,"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0",,5:50:08 AM,23/03/23,988ce235-5772-4626-b1d1-1b3cea1046d3,,,
Bookings,,,,,5:50:08 AM,23/03/23,da8a31ce-4e05-4323-a8f9-6392761acfd3,,62e2436d80f946000129afce,9943324060
Page Viewed,https://pickyourtrail.com/honeymoon-packages/bali?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_BaliHMPackages-Paid-HMPackages-LP&utm_keyword=bali%20honeymoon%20packages%20from%20india&utm_content=19586061480&utm_feeditemid=145219975613&utm_targetid=aud-1930794701414:kwd-19794710598&utm_creative=645603778695&utm_adposition=&gclid=EAIaIQobChMI8aX9x-Pw_QIVhACtBh2anQlYEAAYBCAAEgJkX_D_BwE,"Book Bali Honeymoon Packages @ Rs.35,868 - Pickyourtrail","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,5:50:07 AM,23/03/23,b4f51712-b75b-4fc1-a7e0-218727a335e1,,,
Bookings,,,,,5:50:07 AM,23/03/23,da8a31ce-4e05-4323-a8f9-6392761acfd3,,62e2436d80f946000129afce,9943324060
Value_Prop_Next_Clicked,,,,,5:50:04 AM,23/03/23,860c2193-bfa5-4603-9ad8-4c6d8c075cdf,,641822f8cfbb000001a7f675,
Page Viewed,https://pickyourtrail.com/packages/romantic-10-nights-holiday-packages-to-phuket-and-koh-samui,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:50:03 AM,23/03/23,a4f738cd-c6a0-4df6-acc5-dcf3ad7565d6,,,
Value_Prop_Next_Clicked,,,,,5:50:03 AM,23/03/23,860c2193-bfa5-4603-9ad8-4c6d8c075cdf,,641822f8cfbb000001a7f675,
Value_Prop_Next_Clicked,,,,,5:50:02 AM,23/03/23,860c2193-bfa5-4603-9ad8-4c6d8c075cdf,,641822f8cfbb000001a7f675,
Page Viewed,https://pickyourtrail.com/packages/ecstatic-3-nights-maldives-trip-from-mumbai,pickyourtrail,AdsBot-Google (+http://www.google.com/adsbot.html),,5:49:54 AM,23/03/23,5748adf5-0598-4c43-9715-20c5b1691a3b,,,
Page Viewed,https://pickyourtrail.com/,"Customized Holiday Packages, Honeymoon & Vacation Packages - Pickyourtrail.com","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,5:49:50 AM,23/03/23,59c9de8e-389a-41ab-9e19-15699ee554d7,,641b9bef5c89210001c1cf3b,9444679477
Page Viewed,https://pickyourtrail.com/packages/thailand?m=pl-gcm&itineraryId=63ec7e0b8b43cb000181d7cb&n=4&rc=tha&name=Captivating+Thailand+Holiday+Packages&rn=Thailand,"Thailand Packages | Thailand Tour Package From ₹13,999*","Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:49:46 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/packages/thailand?m=pl-gcm&itineraryId=63ec7e0b8b43cb000181d7cb&n=4&rc=tha&name=Captivating+Thailand+Holiday+Packages&rn=Thailand,"Thailand Packages | Thailand Tour Package From ₹13,999*","Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:49:41 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/packages/exhilarating-germany-travel-packages,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,5:49:40 AM,23/03/23,b85a6e9c-8b26-4ea0-9549-fab953f37671,,,
vacation card selected,https://pickyourtrail.com/packages/thailand?utm_medium=social&utm_source=Instagram&utm_campaign=LinkinBio,"Thailand Packages | Thailand Tour Package From ₹13,999*","Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:49:37 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
vacation card selected,https://pickyourtrail.com/packages/thailand?utm_medium=social&utm_source=Instagram&utm_campaign=LinkinBio,"Thailand Packages | Thailand Tour Package From ₹13,999*","Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (30/11; 272dpi; 720x1461; realme; RMX3231; RMX3231; RMX3231; en_US; 456141776)",,5:49:37 AM,23/03/23,fb65df26-c84b-45eb-a9a0-5e69db2b5496,,641b9b395c89210001c1cf24,8289944188
Page Viewed,https://pickyourtrail.com/ae/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers,pickyourtrail,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:49:34 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
Package Selected,https://pickyourtrail.com/ae/packages/switzerland,Switzerland Tour Package From Dubai | Swiss Packages 2020/21,"Mozilla/5.0 (Linux; Android 10; vivo 1929) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,5:49:30 AM,23/03/23,69e25074-dd87-413b-96c6-44a9a785162c,,641b9c125c89210001c1cf40,527488953
